id_region,nombre_region,id_comuna,nombre_comuna,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15
7,Maule,7105,Maule,3.3333333333333335,3.3333333333333335,8.333333333333334,14.999999999999998,26.666666666666668,20.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,1.6666666666666667,6.666666666666667
7,Maule,7106,Pelarco,33.02873499944952,33.02873499944952,55.047891665749205,55.047891665749205,22.01915666629968,0.0,0.0,0.0,11.00957833314984,33.02873499944952,88.07662666519872
7,Maule,7107,Pencahue,0.0,0.0,11.626555051738169,23.253110103476338,34.87966515521451,23.253110103476338,0.0,0.0,0.0,0.0,0.0
7,Maule,7108,Río Claro,13.556564766488172,13.556564766488172,27.113129532976345,20.33484714973226,20.33484714973226,6.778282383244086,13.556564766488172,13.556564766488172,6.778282383244086,0.0,13.556564766488172
7,Maule,7109,San Clemente,0.0,0.0,8.640801866413204,12.961202799619805,17.281603732826408,12.961202799619805,4.320400933206602,2.160200466603301,10.801002333016504,19.441804199429704,23.762205132636307
7,Maule,7110,San Rafael,10.041168792047396,10.041168792047396,10.041168792047396,10.041168792047396,10.041168792047396,10.041168792047396,0.0,0.0,10.041168792047396,10.041168792047396,30.12350637614218
7,Maule,7201,Cauquenes,4.530729674014,4.530729674014,9.061459348028,11.326824185034999,13.592189022042001,13.592189022042001,6.796094511021001,4.530729674014,0.0,2.265364837007,15.857553859048998
7,Maule,7202,Chanco,0.0,0.0,0.0,10.716964955524595,10.716964955524595,21.43392991104919,10.716964955524595,10.716964955524595,0.0,0.0,0.0
7,Maule,7203,Pelluhue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07365299060801
7,Maule,7301,Curicó,4.889198538129637,4.889198538129637,7.333797807194456,9.167247258993068,6.111498172662046,5.500348355395842,6.722647989928252,3.666898903597228,4.889198538129637,6.722647989928252,7.944947624460661
7,Maule,7302,Hualañé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Maule,7303,Licantén,0.0,0.0,14.308198597796538,14.308198597796538,14.308198597796538,14.308198597796538,0.0,0.0,0.0,0.0,0.0
7,Maule,7304,Molina,0.0,0.0,0.0,2.0080321285140563,6.024096385542168,4.016064257028113,0.0,0.0,2.0080321285140563,4.016064257028113,2.0080321285140563
7,Maule,7305,Rauco,8.890469416785207,8.890469416785207,8.890469416785207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Maule,7306,Romeral,0.0,0.0,6.184291898577613,49.474335188620906,55.65862708719852,55.65862708719852,6.184291898577613,0.0,0.0,0.0,0.0
7,Maule,7307,Sagrada Familia,5.136370640505419,5.136370640505419,0.0,0.0,5.136370640505419,5.136370640505419,5.136370640505419,0.0,0.0,0.0,0.0
7,Maule,7308,Teno,3.241491085899514,3.241491085899514,3.241491085899514,3.241491085899514,0.0,0.0,6.482982171799028,6.482982171799028,9.724473257698541,6.482982171799028,6.482982171799028
7,Maule,7309,Vichuquén,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Maule,7401,Linares,4.946919553194226,2.9681517319165356,6.925687374471916,7.915071285110761,7.915071285110761,3.9575356425553805,3.9575356425553805,2.9681517319165356,5.936303463833071,6.925687374471916,16.819526480860368
7,Maule,7402,Colbún,8.863283846665189,4.431641923332594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.294925769997782,17.726567693330377
7,Maule,7403,Longaví,0.0,0.0,0.0,3.047851264858275,3.047851264858275,3.047851264858275,0.0,0.0,6.09570252971655,9.143553794574824,15.239256324291373
7,Maule,7404,Parral,4.489942528735632,4.489942528735632,4.489942528735632,2.244971264367816,4.489942528735632,2.244971264367816,2.244971264367816,0.0,0.0,0.0,4.489942528735632
7,Maule,7405,Retiro,4.745859237815006,4.745859237815006,9.491718475630012,9.491718475630012,0.0,0.0,0.0,0.0,4.745859237815006,4.745859237815006,4.745859237815006
7,Maule,7406,San Javier,12.133222786192391,10.11101898849366,8.088815190794929,12.133222786192391,20.22203797698732,10.11101898849366,8.088815190794929,6.066611393096196,6.066611393096196,6.066611393096196,18.199834179288587
7,Maule,7407,Villa Alegre,0.0,0.0,0.0,5.710370031978072,5.710370031978072,5.710370031978072,5.710370031978072,0.0,0.0,0.0,5.710370031978072
7,Maule,7408,Yerbas Buenas,0.0,0.0,0.0,5.208333333333334,0.0,0.0,5.208333333333334,5.208333333333334,5.208333333333334,5.208333333333334,15.625
8,Biobio,8101,Concepción,9.240125665709053,19.320262755573477,17.64023990726274,13.860188498563579,13.440182786485897,9.660131377786739,7.980108529476001,3.7800514086991583,9.660131377786739,13.860188498563579,11.340154226097475
8,Biobio,8102,Coronel,7.152564194263643,1.5894587098363653,1.5894587098363653,0.7947293549181826,0.0,1.5894587098363653,3.973646774590913,3.1789174196727306,5.563105484427278,5.563105484427278,11.92094032377274
8,Biobio,8103,Chiguayante,29.611756964246545,14.257512612415002,8.77385391533231,7.677122175915771,17.54770783066462,14.257512612415002,12.064049133581927,12.064049133581927,8.77385391533231,8.77385391533231,6.580390436499233
8,Biobio,8104,Florida,0.0,8.445232666159953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8105,Hualqui,15.266592878134421,19.08324109766803,22.899889317201634,19.08324109766803,38.16648219533606,26.716537536735242,7.633296439067211,0.0,0.0,3.8166482195336053,7.633296439067211
8,Biobio,8106,Lota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.185792349726776,17.48633879781421,26.229508196721312,28.415300546448087
8,Biobio,8107,Penco,10.02707309736288,10.02707309736288,12.032487716835456,14.037902336308031,18.048731575253182,14.037902336308031,4.010829238945152,4.010829238945152,4.010829238945152,2.005414619472576,4.010829238945152
8,Biobio,8108,San Pedro de la Paz,19.87581045330555,11.651337162282566,9.595218839526819,8.909846065274902,10.280591613778734,6.8537277425191565,2.0561183227557467,3.4268638712595783,4.112236645511493,6.168354968267241,8.224473291022987
8,Biobio,8109,Santa Juana,0.0,0.0,0.0,0.0,6.7663576696664185,6.7663576696664185,6.7663576696664185,0.0,0.0,0.0,0.0
8,Biobio,8110,Talcahuano,10.736051027819002,19.577504815434654,13.893713094824593,17.682907575231297,15.156777921626826,15.156777921626826,14.52524550822571,17.051375161830183,13.893713094824593,17.051375161830183,14.52524550822571
8,Biobio,8111,Tomé,45.97388002520049,28.946517052904014,23.838308161215075,17.02736297229648,20.432835566755777,17.02736297229648,5.108208891688944,1.702736297229648,1.702736297229648,23.838308161215075,28.946517052904014
8,Biobio,8112,Hualpén,68.87831155613583,24.67282802010836,18.504621015081266,15.420517512567724,13.364448510892025,11.30837950921633,3.084103502513545,4.112138003351392,9.252310507540633,10.280345008378482,14.392483011729874
8,Biobio,8201,Lebu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.380073800738008,3.690036900369004
8,Biobio,8202,Arauco,5.170764497530961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9269112438274,23.26844023888932,18.097675741358362
8,Biobio,8203,Cañete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7024835824122366,0.0,0.0
8,Biobio,8204,Contulmo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8205,Curanilahue,0.0,0.0,0.0,0.0,2.9505488020771864,2.9505488020771864,0.0,0.0,5.901097604154373,5.901097604154373,5.901097604154373
8,Biobio,8206,Los Álamos,0.0,0.0,0.0,0.0,4.439708755105665,0.0,0.0,0.0,0.0,0.0,0.0
8,Biobio,8207,Tirúa,9.075233687267447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
