id_region,nombre_region,id_comuna,nombre_comuna,2020-03-30,2020-04-01,2020-04-03,2020-04-06,2020-04-08,2020-04-10,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15,2020-05-18,2020-05-22,2020-05-25,2020-05-29,2020-06-01,2020-06-05,2020-06-08,2020-06-12
10,Los Lagos,10106,Los Muermos,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,5.612617163383286,11.225234326766572,11.225234326766572,11.225234326766572,11.225234326766572,11.225234326766572,11.225234326766572,11.225234326766572,11.225234326766572,11.225234326766572,16.837851490149855
10,Los Lagos,10107,Llanquihue,0.0,0.0,0.0,0.0,0.0,0.0,16.110842597067826,5.370280865689276,10.740561731378552,5.370280865689276,5.370280865689276,5.370280865689276,5.370280865689276,5.370280865689276,5.370280865689276,32.22168519413565,32.22168519413565,32.22168519413565,32.22168519413565,32.22168519413565,32.22168519413565,32.22168519413565,32.22168519413565,32.22168519413565,42.96224692551421
10,Los Lagos,10108,Maullín,0.0,0.0,0.0,0.0,0.0,6.7141130656640255,6.7141130656640255,6.7141130656640255,13.428226131328051,6.7141130656640255,6.7141130656640255,6.7141130656640255,6.7141130656640255,6.7141130656640255,6.7141130656640255,6.7141130656640255,6.7141130656640255,20.142339196992076,93.99758291929636,100.71169598496039,100.71169598496039,100.71169598496039,100.71169598496039,100.71169598496039,100.71169598496039
10,Los Lagos,10109,Puerto Varas,2.0567667626491155,2.0567667626491155,4.113533525298231,8.227067050596462,6.170300287947346,6.170300287947346,12.340600575894692,14.397367338543807,16.454134101192924,16.454134101192924,18.510900863842043,18.510900863842043,18.510900863842043,16.454134101192924,16.454134101192924,16.454134101192924,16.454134101192924,18.510900863842043,22.624434389140273,30.851501439736733,34.96503496503497,37.021801727684085,61.703002879473466,76.10037021801728,92.5545043192102
10,Los Lagos,10201,Castro,2.1005314344529165,2.1005314344529165,2.1005314344529165,8.402125737811666,12.6031886067175,14.703720041170417,14.703720041170417,14.703720041170417,14.703720041170417,14.703720041170417,14.703720041170417,14.703720041170417,16.80425147562333,16.80425147562333,14.703720041170417,14.703720041170417,16.80425147562333,16.80425147562333,16.80425147562333,16.80425147562333,16.80425147562333,16.80425147562333,16.80425147562333,16.80425147562333,18.90478291007625
10,Los Lagos,10202,Ancud,0.0,0.0,0.0,0.0,4.710537472325592,7.0658062084883895,7.0658062084883895,7.0658062084883895,7.0658062084883895,18.84214988930237,21.197418625465165,21.197418625465165,23.55268736162796,35.32903104244194,54.17118093174431,113.05289933581423,141.31612416976776,155.44773658674455,195.48730510151208,195.48730510151208,197.84257383767488,197.84257383767488,200.19784257383765,202.55311131000047,204.90838004616324
10,Los Lagos,10203,Chonchi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Los Lagos,10204,Curaco de Vélez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Los Lagos,10205,Dalcahue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.272280841462607,39.816842524387816,39.816842524387816,39.816842524387816,39.816842524387816,39.816842524387816,39.816842524387816
10,Los Lagos,10206,Puqueldón,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Los Lagos,10207,Queilén,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
