fecha,id_region,nombre_region,id_comuna,nombre_comuna,casos_totales,poblacion,tasa
13-04-2020,9,Araucania,9210,Traiguén,2,19314,10.355182768975872
13-04-2020,9,Araucania,9211,Victoria,15,35467,42.29283559365044
13-04-2020,9,Araucania,9119,Vilcún,24,30766,78.0081908600403
13-04-2020,9,Araucania,9120,Villarrica,18,59103,30.455306837216384
13-04-2020,14,Los Rios,14102,Corral,0,5447,0.0
13-04-2020,14,Los Rios,14202,Futrono,5,15261,32.763252735731605
13-04-2020,14,Los Rios,14201,La Unión,18,39538,45.52582325863726
13-04-2020,14,Los Rios,14203,Lago Ranco,2,10292,19.4325689856199
13-04-2020,14,Los Rios,14103,Lanco,2,17652,11.330160888284613
13-04-2020,14,Los Rios,14104,Los Lagos,0,20518,0.0
13-04-2020,14,Los Rios,14105,Máfil,1,7389,13.533631073216943
13-04-2020,14,Los Rios,14106,Mariquina,8,23250,34.40860215053763
13-04-2020,14,Los Rios,14107,Paillaco,1,20798,4.808154630252909
13-04-2020,14,Los Rios,14108,Panguipulli,2,35991,5.556944791753494
13-04-2020,14,Los Rios,14204,Río Bueno,10,32925,30.372057706909644
13-04-2020,14,Los Rios,14101,Valdivia,88,176774,49.78107640263839
13-04-2020,10,Los Lagos,10202,Ancud,3,42458,7.0658062084883895
13-04-2020,10,Los Lagos,10102,Calbuco,7,36744,19.050729370781625
13-04-2020,10,Los Lagos,10201,Castro,7,47607,14.703720041170417
13-04-2020,10,Los Lagos,10401,Chaitén,1,5020,19.9203187250996
13-04-2020,10,Los Lagos,10203,Chonchi,0,16013,0.0
13-04-2020,10,Los Lagos,10103,Cochamó,0,4006,0.0
13-04-2020,10,Los Lagos,10204,Curaco de Vélez,0,4066,0.0
13-04-2020,10,Los Lagos,10205,Dalcahue,0,15069,0.0
13-04-2020,10,Los Lagos,10104,Fresia,0,12656,0.0
13-04-2020,10,Los Lagos,10105,Frutillar,5,20223,24.72432378974435
13-04-2020,10,Los Lagos,10402,Futaleufú,0,2806,0.0
13-04-2020,10,Los Lagos,10403,Hualaihué,3,9525,31.49606299212598
13-04-2020,10,Los Lagos,10107,Llanquihue,3,18621,16.110842597067826
13-04-2020,10,Los Lagos,10106,Los Muermos,1,17817,5.612617163383286
13-04-2020,10,Los Lagos,10108,Maullín,1,14894,6.7141130656640255
13-04-2020,10,Los Lagos,10301,Osorno,232,173410,133.78697883628394
13-04-2020,10,Los Lagos,10404,Palena,0,1827,0.0
13-04-2020,10,Los Lagos,10101,Puerto Montt,68,269398,25.241464301887916
13-04-2020,10,Los Lagos,10302,Puerto Octay,1,9192,10.879025239338555
13-04-2020,10,Los Lagos,10109,Puerto Varas,6,48620,12.340600575894692
13-04-2020,10,Los Lagos,10206,Puqueldón,0,4201,0.0
13-04-2020,10,Los Lagos,10303,Purranque,16,21080,75.90132827324479
13-04-2020,10,Los Lagos,10304,Puyehue,2,11787,16.967845931958937
13-04-2020,10,Los Lagos,10207,Queilén,0,5543,0.0
13-04-2020,10,Los Lagos,10208,Quellón,0,29309,0.0
13-04-2020,10,Los Lagos,10209,Quemchi,0,8783,0.0
13-04-2020,10,Los Lagos,10210,Quinchao,1,8298,12.05109664979513
13-04-2020,10,Los Lagos,10305,Río Negro,3,14275,21.015761821366024
13-04-2020,10,Los Lagos,10306,San Juan de la Costa,14,7639,183.2700615263778
13-04-2020,10,Los Lagos,10307,San Pablo,6,10553,56.85587036861556
13-04-2020,11,Aisen,11201,Aisén,4,25002,15.998720102391808
13-04-2020,11,Aisen,11401,Chile Chico,1,5121,19.527436047646944
13-04-2020,11,Aisen,11202,Cisnes,0,5828,0.0
13-04-2020,11,Aisen,11301,Cochrane,0,3685,0.0
13-04-2020,11,Aisen,11101,Coyhaique,1,61210,1.6337199803953601
13-04-2020,11,Aisen,11203,Guaitecas,0,1599,0.0
13-04-2020,11,Aisen,11102,Lago Verde,0,920,0.0
13-04-2020,11,Aisen,11302,O'Higgins,0,661,0.0
13-04-2020,11,Aisen,11402,Río Ibáñez,0,2699,0.0
13-04-2020,11,Aisen,11303,Tortel,1,572,174.82517482517483
13-04-2020,12,Magallanes y la Antartica Chilena,12202,Antártica,0,137,0.0
13-04-2020,12,Magallanes y la Antartica Chilena,12201,Cabo de Hornos,18,1983,907.7155824508321
13-04-2020,12,Magallanes y la Antartica Chilena,12102,Laguna Blanca,0,264,0.0
13-04-2020,12,Magallanes y la Antartica Chilena,12401,Natales,6,23782,25.229164914641323
13-04-2020,12,Magallanes y la Antartica Chilena,12301,Porvenir,4,7323,54.62242250443807
13-04-2020,12,Magallanes y la Antartica Chilena,12302,Primavera,0,694,0.0
13-04-2020,12,Magallanes y la Antartica Chilena,12101,Punta Arenas,387,141984,272.5659229208925
13-04-2020,12,Magallanes y la Antartica Chilena,12103,Río Verde,0,211,0.0
13-04-2020,12,Magallanes y la Antartica Chilena,12104,San Gregorio,0,681,0.0
13-04-2020,12,Magallanes y la Antartica Chilena,12303,Timaukel,0,282,0.0
13-04-2020,12,Magallanes y la Antartica Chilena,12402,Torres del Paine,0,1021,0.0
15-04-2020,15,Arica y Parinacota,15101,Arica,124,247552,50.0904860392968
15-04-2020,15,Arica y Parinacota,15102,Camarones,0,1233,0.0
15-04-2020,15,Arica y Parinacota,15202,General Lagos,0,810,0.0
15-04-2020,15,Arica y Parinacota,15201,Putre,0,2515,0.0
15-04-2020,1,Tarapaca,1107,Alto Hospicio,15,129999,11.538550296540743
15-04-2020,1,Tarapaca,1402,Camiña,0,1375,0.0
15-04-2020,1,Tarapaca,1403,Colchane,0,1583,0.0
15-04-2020,1,Tarapaca,1404,Huara,0,3000,0.0
15-04-2020,1,Tarapaca,1101,Iquique,26,223463,11.635035777735016
15-04-2020,1,Tarapaca,1405,Pica,19,5958,318.8989593823431
15-04-2020,1,Tarapaca,1401,Pozo Almonte,2,17395,11.497556769186549
15-04-2020,2,Antofagasta,2101,Antofagasta,122,425725,28.656996887662224
15-04-2020,2,Antofagasta,2201,Calama,21,190336,11.033120376597175
15-04-2020,2,Antofagasta,2302,María Elena,2,6814,29.3513354857646
15-04-2020,2,Antofagasta,2102,Mejillones,14,14776,94.74824038982133
15-04-2020,2,Antofagasta,2202,Ollagüe,0,287,0.0
15-04-2020,2,Antofagasta,2203,San Pedro de Atacama,4,10434,38.336208548974504
15-04-2020,2,Antofagasta,2103,Sierra Gorda,0,1746,0.0
15-04-2020,2,Antofagasta,2104,Taltal,7,13657,51.25576627370579
15-04-2020,2,Antofagasta,2301,Tocopilla,6,28079,21.3682823462374
15-04-2020,3,Atacama,3302,Alto del Carmen,0,5729,0.0
15-04-2020,3,Atacama,3102,Caldera,0,19426,0.0
15-04-2020,3,Atacama,3201,Chañaral,0,13164,0.0
15-04-2020,3,Atacama,3101,Copiapó,8,171766,4.657499155828278
15-04-2020,3,Atacama,3202,Diego de Almagro,1,14358,6.964758322886196
15-04-2020,3,Atacama,3303,Freirina,0,7681,0.0
15-04-2020,3,Atacama,3304,Huasco,0,11264,0.0
15-04-2020,3,Atacama,3103,Tierra Amarilla,4,14312,27.94857462269424
15-04-2020,3,Atacama,3301,Vallenar,0,57009,0.0
15-04-2020,4,Coquimbo,4103,Andacollo,0,11791,0.0
15-04-2020,4,Coquimbo,4202,Canela,0,9546,0.0
15-04-2020,4,Coquimbo,4302,Combarbalá,0,13884,0.0
15-04-2020,4,Coquimbo,4102,Coquimbo,19,256735,7.400627105770541
15-04-2020,4,Coquimbo,4201,Illapel,19,32801,57.92506326026646
15-04-2020,4,Coquimbo,4104,La Higuera,0,4450,0.0
15-04-2020,4,Coquimbo,4101,La Serena,12,249656,4.806613900727401
15-04-2020,4,Coquimbo,4203,Los Vilos,1,23374,4.278257893385813
15-04-2020,4,Coquimbo,4303,Monte Patria,0,32527,0.0
15-04-2020,4,Coquimbo,4301,Ovalle,8,121269,6.596904402609076
15-04-2020,4,Coquimbo,4105,Paiguano,0,4675,0.0
15-04-2020,4,Coquimbo,4304,Punitaqui,0,12165,0.0
15-04-2020,4,Coquimbo,4305,Río Hurtado,1,4372,22.872827081427264
15-04-2020,4,Coquimbo,4204,Salamanca,6,29110,20.61147372037101
15-04-2020,4,Coquimbo,4106,Vicuña,0,29741,0.0
15-04-2020,5,Valparaiso,5602,Algarrobo,9,15174,59.31198102016608
15-04-2020,5,Valparaiso,5402,Cabildo,0,20663,0.0
15-04-2020,5,Valparaiso,5502,Calera,11,53591,20.525834561773433
15-04-2020,5,Valparaiso,5302,Calle Larga,2,16482,12.134449702705982
15-04-2020,5,Valparaiso,5603,Cartagena,2,25357,7.887368379540167
15-04-2020,5,Valparaiso,5102,Casablanca,3,29170,10.284538909838876
15-04-2020,5,Valparaiso,5702,Catemu,0,15213,0.0
15-04-2020,5,Valparaiso,5103,Concón,7,45889,15.25420035302578
15-04-2020,5,Valparaiso,5604,El Quisco,4,17742,22.545372562281592
15-04-2020,5,Valparaiso,5605,El Tabo,3,14338,20.923420281768728
15-04-2020,5,Valparaiso,5503,Hijuelas,0,19099,0.0
15-04-2020,5,Valparaiso,5201,Isla de Pascua,6,8277,72.49003262051468
15-04-2020,5,Valparaiso,5104,Juan Fernández,0,1033,0.0
15-04-2020,5,Valparaiso,5504,La Cruz,5,25321,19.746455511235734
15-04-2020,5,Valparaiso,5401,La Ligua,2,37739,5.29955748694984
15-04-2020,5,Valparaiso,5802,Limache,13,49931,26.0359295828243
15-04-2020,5,Valparaiso,5703,Llaillay,2,26533,7.537783137979121
15-04-2020,5,Valparaiso,5301,Los Andes,7,68093,10.280058155757567
15-04-2020,5,Valparaiso,5506,Nogales,0,23490,0.0
15-04-2020,5,Valparaiso,5803,Olmué,1,19266,5.190491020450534
15-04-2020,5,Valparaiso,5704,Panquehue,0,7633,0.0
15-04-2020,5,Valparaiso,5403,Papudo,0,6201,0.0
15-04-2020,5,Valparaiso,5404,Petorca,6,10558,56.82894487592347
15-04-2020,5,Valparaiso,5105,Puchuncaví,0,20071,0.0
15-04-2020,5,Valparaiso,5705,Putaendo,2,17645,11.334655709832814
15-04-2020,5,Valparaiso,5501,Quillota,18,97572,18.447915385561434
15-04-2020,5,Valparaiso,5801,Quilpué,21,167085,12.568453182511895
15-04-2020,5,Valparaiso,5107,Quintero,4,36135,11.069600110696001
15-04-2020,5,Valparaiso,5303,Rinconada,2,11263,17.757258279321672
15-04-2020,5,Valparaiso,5601,San Antonio,19,96761,19.636010376081273
15-04-2020,5,Valparaiso,5304,San Esteban,0,20643,0.0
15-04-2020,5,Valparaiso,5701,San Felipe,6,83494,7.186145112223632
15-04-2020,5,Valparaiso,5706,Santa María,2,16367,12.219710392863687
15-04-2020,5,Valparaiso,5606,Santo Domingo,10,11934,83.79420144126027
15-04-2020,5,Valparaiso,5101,Valparaíso,45,315732,14.252593972102922
15-04-2020,5,Valparaiso,5804,Villa Alemana,12,139310,8.613882707630465
15-04-2020,5,Valparaiso,5109,Viña del Mar,75,361371,20.754294063441726
15-04-2020,5,Valparaiso,5405,Zapallar,0,7994,0.0
15-04-2020,13,Region Metropolitana,13502,Alhué,0,7405,0.0
15-04-2020,13,Region Metropolitana,13402,Buin,40,109641,36.482702638611464
15-04-2020,13,Region Metropolitana,13403,Calera de Tango,10,28525,35.056967572305
15-04-2020,13,Region Metropolitana,13102,Cerrillos,39,88956,43.84189936597869
15-04-2020,13,Region Metropolitana,13103,Cerro Navia,65,142465,45.625241287333736
15-04-2020,13,Region Metropolitana,13301,Colina,77,180353,42.69405000194064
15-04-2020,13,Region Metropolitana,13104,Conchalí,56,139195,40.23133014835303
15-04-2020,13,Region Metropolitana,13503,Curacaví,14,36430,38.429865495470764
15-04-2020,13,Region Metropolitana,13105,El Bosque,93,172000,54.06976744186046
15-04-2020,13,Region Metropolitana,13602,El Monte,10,40014,24.991253061428502
15-04-2020,13,Region Metropolitana,13106,Estación Central,89,206792,43.03841541258849
15-04-2020,13,Region Metropolitana,13107,Huechuraba,53,112528,47.09938859661595
15-04-2020,13,Region Metropolitana,13108,Independencia,60,142065,42.23418857565199
15-04-2020,13,Region Metropolitana,13603,Isla de Maipo,11,40171,27.382937940305194
15-04-2020,13,Region Metropolitana,13109,La Cisterna,45,100434,44.80554393930342
15-04-2020,13,Region Metropolitana,13110,La Florida,176,402433,43.73398801788124
15-04-2020,13,Region Metropolitana,13111,La Granja,51,122557,41.613290142545914
15-04-2020,13,Region Metropolitana,13112,La Pintana,70,189335,36.971505532521725
15-04-2020,13,Region Metropolitana,13113,La Reina,56,100252,55.85923472848422
15-04-2020,13,Region Metropolitana,13302,Lampa,41,126898,32.30941385995051
15-04-2020,13,Region Metropolitana,13114,Las Condes,306,330759,92.51448940164893
15-04-2020,13,Region Metropolitana,13115,Lo Barnechea,125,124076,100.74470485831266
15-04-2020,13,Region Metropolitana,13116,Lo Espejo,56,103865,53.916141144755215
15-04-2020,13,Region Metropolitana,13117,Lo Prado,47,104403,45.017863471356186
15-04-2020,13,Region Metropolitana,13118,Macul,51,134635,37.8801946002154
15-04-2020,13,Region Metropolitana,13119,Maipú,241,578605,41.651904148771614
15-04-2020,13,Region Metropolitana,13504,María Pinto,0,14926,0.0
15-04-2020,13,Region Metropolitana,13501,Melipilla,19,141612,13.416942067056464
15-04-2020,13,Region Metropolitana,13120,Ñuñoa,188,250192,75.14229072072648
15-04-2020,13,Region Metropolitana,13604,Padre Hurtado,27,74188,36.394025988030414
15-04-2020,13,Region Metropolitana,13404,Paine,9,82766,10.874030398956092
15-04-2020,13,Region Metropolitana,13121,Pedro Aguirre Cerda,70,107803,64.93325788707179
15-04-2020,13,Region Metropolitana,13605,Peñaflor,26,101058,25.727799877298185
15-04-2020,13,Region Metropolitana,13122,Peñalolén,137,266798,51.34971026769316
15-04-2020,13,Region Metropolitana,13202,Pirque,12,30433,39.430880951598596
15-04-2020,13,Region Metropolitana,13123,Providencia,147,157749,93.18601068786491
15-04-2020,13,Region Metropolitana,13124,Pudahuel,88,253139,34.763509376271536
15-04-2020,13,Region Metropolitana,13201,Puente Alto,374,645909,57.9028934416458
15-04-2020,13,Region Metropolitana,13125,Quilicura,101,254694,39.65542965283831
15-04-2020,13,Region Metropolitana,13126,Quinta Normal,105,136368,76.99753607884547
15-04-2020,13,Region Metropolitana,13127,Recoleta,81,190075,42.614757332631854
15-04-2020,13,Region Metropolitana,13128,Renca,50,160847,31.08544144435395
15-04-2020,13,Region Metropolitana,13401,San Bernardo,156,334836,46.58997240440096
15-04-2020,13,Region Metropolitana,13129,San Joaquín,68,103485,65.71000628110355
15-04-2020,13,Region Metropolitana,13203,San José de Maipo,4,18644,21.454623471358076
15-04-2020,13,Region Metropolitana,13130,San Miguel,97,133059,72.89999173299063
15-04-2020,13,Region Metropolitana,13505,San Pedro,0,11953,0.0
15-04-2020,13,Region Metropolitana,13131,San Ramón,27,86510,31.210264709282164
15-04-2020,13,Region Metropolitana,13101,Santiago,404,503147,80.29462562630802
15-04-2020,13,Region Metropolitana,13601,Talagante,24,81838,29.326229868765118
15-04-2020,13,Region Metropolitana,13303,Tiltil,4,21477,18.62457512687992
15-04-2020,13,Region Metropolitana,13132,Vitacura,128,96774,132.26693120052906
15-04-2020,6,OHiggins,6302,Chépica,0,15925,0.0
15-04-2020,6,OHiggins,6303,Chimbarongo,4,37696,10.611205432937181
15-04-2020,6,OHiggins,6102,Codegua,0,14096,0.0
15-04-2020,6,OHiggins,6103,Coinco,0,7831,0.0
15-04-2020,6,OHiggins,6104,Coltauco,0,21263,0.0
15-04-2020,6,OHiggins,6105,Doñihue,0,22700,0.0
15-04-2020,6,OHiggins,6106,Graneros,0,36504,0.0
15-04-2020,6,OHiggins,6202,La Estrella,0,3114,0.0
15-04-2020,6,OHiggins,6107,Las Cabras,1,26749,3.738457512430371
15-04-2020,6,OHiggins,6203,Litueche,0,6765,0.0
15-04-2020,6,OHiggins,6304,Lolol,0,7289,0.0
15-04-2020,6,OHiggins,6108,Machalí,8,59913,13.352694740707358
15-04-2020,6,OHiggins,6109,Malloa,0,14163,0.0
15-04-2020,6,OHiggins,6204,Marchihue,0,7632,0.0
15-04-2020,6,OHiggins,6110,Mostazal,0,27462,0.0
15-04-2020,6,OHiggins,6305,Nancagua,0,19141,0.0
15-04-2020,6,OHiggins,6205,Navidad,0,6904,0.0
15-04-2020,6,OHiggins,6111,Olivar,7,14624,47.86652078774617
15-04-2020,6,OHiggins,6306,Palmilla,0,13299,0.0
15-04-2020,6,OHiggins,6206,Paredones,0,6349,0.0
15-04-2020,6,OHiggins,6307,Peralillo,0,11848,0.0
15-04-2020,6,OHiggins,6112,Peumo,1,14952,6.688068485821295
15-04-2020,6,OHiggins,6113,Pichidegua,0,20743,0.0
15-04-2020,6,OHiggins,6201,Pichilemu,0,17882,0.0
15-04-2020,6,OHiggins,6308,Placilla,2,9164,21.82453077258839
15-04-2020,6,OHiggins,6309,Pumanque,0,3531,0.0
15-04-2020,6,OHiggins,6114,Quinta de Tilcoco,3,13877,21.618505440657202
15-04-2020,6,OHiggins,6101,Rancagua,15,265211,5.655874002209561
15-04-2020,6,OHiggins,6115,Rengo,1,63710,1.5696123057604772
15-04-2020,6,OHiggins,6116,Requínoa,1,30371,3.2926146653057193
15-04-2020,6,OHiggins,6301,San Fernando,5,78642,6.357925790290176
15-04-2020,6,OHiggins,6117,San Vicente,4,50617,7.902483355394433
15-04-2020,6,OHiggins,6310,Santa Cruz,2,41096,4.866653688923496
15-04-2020,7,Maule,7201,Cauquenes,4,44143,9.061459348028
15-04-2020,7,Maule,7202,Chanco,0,9331,0.0
15-04-2020,7,Maule,7402,Colbún,5,22565,22.158209616662973
15-04-2020,7,Maule,7102,Constitución,4,50348,7.944704854214666
15-04-2020,7,Maule,7103,Curepto,3,9426,31.826861871419474
15-04-2020,7,Maule,7301,Curicó,23,163626,14.056445797122706
15-04-2020,7,Maule,7104,Empedrado,0,4206,0.0
15-04-2020,7,Maule,7302,Hualañé,0,10222,0.0
15-04-2020,7,Maule,7303,Licantén,0,6989,0.0
15-04-2020,7,Maule,7401,Linares,13,101073,12.861990838304989
15-04-2020,7,Maule,7403,Longaví,2,32810,6.09570252971655
15-04-2020,7,Maule,7105,Maule,5,60000,8.333333333333334
15-04-2020,7,Maule,7304,Molina,3,49800,6.024096385542168
15-04-2020,7,Maule,7404,Parral,6,44544,13.469827586206897
15-04-2020,7,Maule,7106,Pelarco,3,9083,33.02873499944952
15-04-2020,7,Maule,7203,Pelluhue,1,8092,12.357884330202667
15-04-2020,7,Maule,7107,Pencahue,0,8601,0.0
15-04-2020,7,Maule,7305,Rauco,2,11248,17.780938833570413
15-04-2020,7,Maule,7405,Retiro,1,21071,4.745859237815006
15-04-2020,7,Maule,7108,Río Claro,3,14753,20.33484714973226
15-04-2020,7,Maule,7306,Romeral,4,16170,24.737167594310453
15-04-2020,7,Maule,7307,Sagrada Familia,1,19469,5.136370640505419
15-04-2020,7,Maule,7109,San Clemente,0,46292,0.0
15-04-2020,7,Maule,7406,San Javier,9,49451,18.199834179288587
15-04-2020,7,Maule,7110,San Rafael,2,9959,20.08233758409479
15-04-2020,7,Maule,7101,Talca,57,236724,24.078673898717494
15-04-2020,7,Maule,7308,Teno,1,30850,3.241491085899514
15-04-2020,7,Maule,7309,Vichuquén,0,4381,0.0
15-04-2020,7,Maule,7407,Villa Alegre,0,17512,0.0
15-04-2020,7,Maule,7408,Yerbas Buenas,0,19200,0.0
15-04-2020,16,Nuble,16102,Bulnes,48,22607,212.3236165789357
15-04-2020,16,Nuble,16101,Chillán,373,198624,187.79200902207185
15-04-2020,16,Nuble,16103,Chillán Viejo,45,33827,133.02982824371065
15-04-2020,16,Nuble,16202,Cobquecura,0,5275,0.0
15-04-2020,16,Nuble,16203,Coelemu,4,16845,23.745918670228555
15-04-2020,16,Nuble,16302,Coihueco,11,28375,38.76651982378854
15-04-2020,16,Nuble,16104,El Carmen,3,12334,24.32300956705043
15-04-2020,16,Nuble,16204,Ninhue,3,5414,55.411895086811974
15-04-2020,16,Nuble,16303,Ñiquén,2,11567,17.29056799515864
15-04-2020,16,Nuble,16105,Pemuco,4,8639,46.301655284176405
15-04-2020,16,Nuble,16106,Pinto,10,11880,84.17508417508417
15-04-2020,16,Nuble,16205,Portezuelo,0,4940,0.0
15-04-2020,16,Nuble,16107,Quillón,23,18777,122.49028066251265
15-04-2020,16,Nuble,16201,Quirihue,2,12192,16.404199475065617
15-04-2020,16,Nuble,16206,Ránquil,9,6261,143.74700527072352
15-04-2020,16,Nuble,16301,San Carlos,31,56252,55.109151674607126
15-04-2020,16,Nuble,16304,San Fabián,6,4654,128.9213579716373
15-04-2020,16,Nuble,16108,San Ignacio,4,16624,24.06159769008662
15-04-2020,16,Nuble,16305,San Nicolás,14,12172,115.01807426881366
15-04-2020,16,Nuble,16207,Treguaco,0,5696,0.0
15-04-2020,16,Nuble,16109,Yungay,42,18596,225.85502258550224
15-04-2020,8,Biobio,8314,Alto Biobío,1,6775,14.760147601476016
15-04-2020,8,Biobio,8302,Antuco,0,4306,0.0
15-04-2020,8,Biobio,8202,Arauco,5,38679,12.9269112438274
15-04-2020,8,Biobio,8303,Cabrero,8,30725,26.037428803905616
15-04-2020,8,Biobio,8203,Cañete,0,37003,0.0
15-04-2020,8,Biobio,8103,Chiguayante,37,91180,40.57907435841193
15-04-2020,8,Biobio,8101,Concepción,130,238092,54.600742570098944
15-04-2020,8,Biobio,8204,Contulmo,0,6330,0.0
15-04-2020,8,Biobio,8102,Coronel,15,125829,11.92094032377274
15-04-2020,8,Biobio,8205,Curanilahue,1,33892,2.9505488020771864
15-04-2020,8,Biobio,8104,Florida,4,11841,33.78093066463981
15-04-2020,8,Biobio,8112,Hualpén,65,97273,66.82224255446013
15-04-2020,8,Biobio,8105,Hualqui,9,26201,34.349833975802454
15-04-2020,8,Biobio,8304,Laja,7,23873,29.321828006534577
15-04-2020,8,Biobio,8201,Lebu,0,27100,0.0
15-04-2020,8,Biobio,8206,Los Álamos,0,22524,0.0
15-04-2020,8,Biobio,8301,Los Ángeles,25,218515,11.44086218337414
15-04-2020,8,Biobio,8106,Lota,1,45750,2.185792349726776
15-04-2020,8,Biobio,8305,Mulchén,5,31041,16.107728488128604
15-04-2020,8,Biobio,8306,Nacimiento,10,27944,35.785857429144
15-04-2020,8,Biobio,8307,Negrete,2,10429,19.177294083804775
15-04-2020,8,Biobio,8107,Penco,11,49865,22.059560814198335
15-04-2020,8,Biobio,8308,Quilaco,0,4179,0.0
15-04-2020,8,Biobio,8309,Quilleco,0,10032,0.0
15-04-2020,8,Biobio,8108,San Pedro de la Paz,75,145906,51.402958068893675
15-04-2020,8,Biobio,8310,San Rosendo,0,3611,0.0
15-04-2020,8,Biobio,8311,Santa Bárbara,3,14592,20.559210526315788
15-04-2020,8,Biobio,8109,Santa Juana,0,14779,0.0
15-04-2020,8,Biobio,8110,Talcahuano,82,158345,51.785657898891664
15-04-2020,8,Biobio,8207,Tirúa,4,11019,36.30093474906979
15-04-2020,8,Biobio,8111,Tomé,37,58729,63.00124299749698
15-04-2020,8,Biobio,8312,Tucapel,0,15205,0.0
15-04-2020,8,Biobio,8313,Yumbel,5,22132,22.591722392915237
15-04-2020,9,Araucania,9201,Angol,36,56058,64.21920154126083
15-04-2020,9,Araucania,9102,Carahue,20,25486,78.47445656438829
15-04-2020,9,Araucania,9121,Cholchol,4,12341,32.41228425573292
15-04-2020,9,Araucania,9202,Collipulli,1,26148,3.824384274131865
15-04-2020,9,Araucania,9103,Cunco,6,18055,33.231791747438386
15-04-2020,9,Araucania,9203,Curacautín,5,18178,27.505776213004733
15-04-2020,9,Araucania,9104,Curarrehue,4,7802,51.26890540886952
15-04-2020,9,Araucania,9204,Ercilla,3,8458,35.469378103570584
15-04-2020,9,Araucania,9105,Freire,5,25446,19.649453745185884
15-04-2020,9,Araucania,9106,Galvarino,2,12633,15.831552283701418
15-04-2020,9,Araucania,9107,Gorbea,10,15148,66.01531555320834
15-04-2020,9,Araucania,9108,Lautaro,25,40746,61.3557158984931
15-04-2020,9,Araucania,9109,Loncoche,9,24739,36.37980516593233
15-04-2020,9,Araucania,9205,Lonquimay,0,11049,0.0
15-04-2020,9,Araucania,9206,Los Sauces,0,7517,0.0
15-04-2020,9,Araucania,9207,Lumaco,0,10050,0.0
15-04-2020,9,Araucania,9110,Melipeuco,0,6265,0.0
15-04-2020,9,Araucania,9111,Nueva Imperial,32,33777,94.73902359593806
15-04-2020,9,Araucania,9112,Padre Las Casas,52,82110,63.32967969796614
15-04-2020,9,Araucania,9113,Perquenco,3,7223,41.53398864737644
15-04-2020,9,Araucania,9114,Pitrufquén,18,26096,68.97608828939302
15-04-2020,9,Araucania,9115,Pucón,6,29782,20.146397152642535
15-04-2020,9,Araucania,9208,Purén,2,12188,16.409583196586805
15-04-2020,9,Araucania,9209,Renaico,2,10833,18.462106526354656
15-04-2020,9,Araucania,9116,Saavedra,0,12793,0.0
15-04-2020,9,Araucania,9101,Temuco,506,302931,167.0347372834078
15-04-2020,9,Araucania,9117,Teodoro Schmidt,5,15786,31.67363486633726
15-04-2020,9,Araucania,9118,Toltén,6,10055,59.67180507210343
15-04-2020,9,Araucania,9210,Traiguén,2,19314,10.355182768975872
15-04-2020,9,Araucania,9211,Victoria,13,35467,36.65379084783038
15-04-2020,9,Araucania,9119,Vilcún,27,30766,87.75921471754535
15-04-2020,9,Araucania,9120,Villarrica,19,59103,32.14726832817285
15-04-2020,14,Los Rios,14102,Corral,1,5447,18.358729575913348
15-04-2020,14,Los Rios,14202,Futrono,5,15261,32.763252735731605
15-04-2020,14,Los Rios,14201,La Unión,23,39538,58.17188527492539
15-04-2020,14,Los Rios,14203,Lago Ranco,2,10292,19.4325689856199
15-04-2020,14,Los Rios,14103,Lanco,4,17652,22.660321776569226
15-04-2020,14,Los Rios,14104,Los Lagos,0,20518,0.0
15-04-2020,14,Los Rios,14105,Máfil,1,7389,13.533631073216943
15-04-2020,14,Los Rios,14106,Mariquina,9,23250,38.70967741935484
15-04-2020,14,Los Rios,14107,Paillaco,1,20798,4.808154630252909
15-04-2020,14,Los Rios,14108,Panguipulli,0,35991,0.0
15-04-2020,14,Los Rios,14204,Río Bueno,7,32925,21.260440394836753
15-04-2020,14,Los Rios,14101,Valdivia,97,176774,54.87232285290823
15-04-2020,10,Los Lagos,10202,Ancud,3,42458,7.0658062084883895
15-04-2020,10,Los Lagos,10102,Calbuco,5,36744,13.607663836272588
15-04-2020,10,Los Lagos,10201,Castro,7,47607,14.703720041170417
15-04-2020,10,Los Lagos,10401,Chaitén,1,5020,19.9203187250996
15-04-2020,10,Los Lagos,10203,Chonchi,0,16013,0.0
15-04-2020,10,Los Lagos,10103,Cochamó,0,4006,0.0
15-04-2020,10,Los Lagos,10204,Curaco de Vélez,0,4066,0.0
15-04-2020,10,Los Lagos,10205,Dalcahue,0,15069,0.0
15-04-2020,10,Los Lagos,10104,Fresia,0,12656,0.0
15-04-2020,10,Los Lagos,10105,Frutillar,6,20223,29.66918854769322
15-04-2020,10,Los Lagos,10402,Futaleufú,0,2806,0.0
15-04-2020,10,Los Lagos,10403,Hualaihué,3,9525,31.49606299212598
15-04-2020,10,Los Lagos,10107,Llanquihue,1,18621,5.370280865689276
15-04-2020,10,Los Lagos,10106,Los Muermos,1,17817,5.612617163383286
15-04-2020,10,Los Lagos,10108,Maullín,1,14894,6.7141130656640255
15-04-2020,10,Los Lagos,10301,Osorno,241,173410,138.9769909463122
15-04-2020,10,Los Lagos,10404,Palena,0,1827,0.0
15-04-2020,10,Los Lagos,10101,Puerto Montt,73,269398,27.097454324085557
15-04-2020,10,Los Lagos,10302,Puerto Octay,1,9192,10.879025239338555
15-04-2020,10,Los Lagos,10109,Puerto Varas,7,48620,14.397367338543807
