ORDEN,REGION,nombre_region,id_region,PROVINCIA,nombre_provincia,id_provincia,COMUNA,id_comuna,edad_rango,hombres,mujeres,total_poblacion,nombre_comuna
193,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,CAMIÑA,1402,80 a 84,16,12,28,Camiña
194,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,CAMIÑA,1402,85 a 89,10,3,13,Camiña
195,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,CAMIÑA,1402,90 a 94,3,4,7,Camiña
196,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,CAMIÑA,1402,95 a 99,2,1,3,Camiña
197,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,CAMIÑA,1402,100 o más,1,0,1,Camiña
198,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,Total Comunal,995,733,"1,728",Colchane
199,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,0 a 4,41,42,83,Colchane
200,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,5 a 9,43,37,80,Colchane
201,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,10 a 14,42,47,89,Colchane
202,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,15 a 19,71,41,112,Colchane
203,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,20 a 24,98,61,159,Colchane
204,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,25 a 29,122,71,193,Colchane
205,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,30 a 34,98,49,147,Colchane
206,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,35 a 39,83,60,143,Colchane
207,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,40 a 44,77,44,121,Colchane
208,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,45 a 49,58,48,106,Colchane
209,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,50 a 54,48,56,104,Colchane
210,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,55 a 59,43,45,88,Colchane
211,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,60 a 64,59,35,94,Colchane
212,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,65 a 69,39,38,77,Colchane
213,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,70 a 74,29,26,55,Colchane
214,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,75 a 79,27,15,42,Colchane
215,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,80 a 84,9,10,19,Colchane
216,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,85 a 89,5,4,9,Colchane
217,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,90 a 94,2,3,5,Colchane
218,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,95 a 99,1,1,2,Colchane
219,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,COLCHANE,1403,100 o más,0,0,0,Colchane
220,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,Total Comunal,1501,1229,"2,730",Huara
221,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,0 a 4,98,102,200,Huara
222,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,5 a 9,130,95,225,Huara
223,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,10 a 14,96,100,196,Huara
224,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,15 a 19,76,71,147,Huara
225,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,20 a 24,98,78,176,Huara
226,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,25 a 29,113,101,214,Huara
227,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,30 a 34,107,87,194,Huara
228,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,35 a 39,103,71,174,Huara
229,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,40 a 44,85,64,149,Huara
230,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,45 a 49,108,68,176,Huara
231,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,50 a 54,100,84,184,Huara
232,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,55 a 59,100,55,155,Huara
233,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,60 a 64,74,79,153,Huara
234,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,65 a 69,77,59,136,Huara
235,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,70 a 74,52,48,100,Huara
236,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,75 a 79,44,26,70,Huara
237,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,80 a 84,20,16,36,Huara
238,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,85 a 89,12,16,28,Huara
239,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,90 a 94,6,6,12,Huara
240,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,95 a 99,1,3,4,Huara
241,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,HUARA,1404,100 o más,1,0,1,Huara
242,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,Total Comunal,6550,2746,"9,296",Pica
243,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,0 a 4,196,199,395,Pica
244,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,5 a 9,223,191,414,Pica
245,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,10 a 14,183,171,354,Pica
246,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,15 a 19,178,155,333,Pica
247,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,20 a 24,291,175,466,Pica
248,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,25 a 29,740,285,"1,025",Pica
249,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,30 a 34,902,228,"1,130",Pica
250,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,35 a 39,907,198,"1,105",Pica
251,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,40 a 44,827,176,"1,003",Pica
252,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,45 a 49,728,185,913,Pica
253,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,50 a 54,517,134,651,Pica
254,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,55 a 59,324,151,475,Pica
255,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,60 a 64,208,121,329,Pica
256,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,65 a 69,115,122,237,Pica
257,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,70 a 74,91,83,174,Pica
258,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,75 a 79,58,74,132,Pica
259,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,80 a 84,27,46,73,Pica
260,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,85 a 89,21,33,54,Pica
261,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,90 a 94,11,10,21,Pica
262,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,95 a 99,3,6,9,Pica
263,TARAPACÁ,Tarapacá,1,DEL TAMARUGAL,Del Tamarugal,14,PICA,1405,100 o más,0,3,3,Pica
264,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,Total Comunal,181846,180027,"361,873",Antofagasta
265,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,0 a 4,12815,12422,"25,237",Antofagasta
266,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,5 a 9,13581,13023,"26,604",Antofagasta
267,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,10 a 14,12462,11957,"24,419",Antofagasta
268,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,15 a 19,14146,13084,"27,230",Antofagasta
269,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,20 a 24,17015,16068,"33,083",Antofagasta
270,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,25 a 29,17765,16367,"34,132",Antofagasta
271,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,30 a 34,15352,14280,"29,632",Antofagasta
272,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,35 a 39,14031,13612,"27,643",Antofagasta
273,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,40 a 44,13618,13209,"26,827",Antofagasta
274,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,45 a 49,11862,11514,"23,376",Antofagasta
275,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,50 a 54,10745,10633,"21,378",Antofagasta
276,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,55 a 59,9311,9612,"18,923",Antofagasta
277,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,60 a 64,7235,7619,"14,854",Antofagasta
278,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,65 a 69,4768,5456,"10,224",Antofagasta
279,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,70 a 74,3192,4099,"7,291",Antofagasta
280,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,75 a 79,1966,3002,"4,968",Antofagasta
281,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,80 a 84,1131,1978,"3,109",Antofagasta
282,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,85 a 89,593,1382,"1,975",Antofagasta
283,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,90 a 94,196,519,715,Antofagasta
284,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,95 a 99,30,145,175,Antofagasta
285,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,ANTOFAGASTA,2101,100 o más,32,46,78,Antofagasta
286,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,Total Comunal,8035,5432,"13,467",Mejillones
287,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,0 a 4,462,443,905,Mejillones
288,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,5 a 9,470,428,898,Mejillones
289,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,10 a 14,423,412,835,Mejillones
290,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,15 a 19,397,396,793,Mejillones
291,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,20 a 24,613,484,"1,097",Mejillones
292,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,25 a 29,884,548,"1,432",Mejillones
293,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,30 a 34,781,443,"1,224",Mejillones
294,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,35 a 39,705,414,"1,119",Mejillones
295,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,40 a 44,721,354,"1,075",Mejillones
296,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,45 a 49,701,320,"1,021",Mejillones
297,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,50 a 54,672,338,"1,010",Mejillones
298,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,55 a 59,491,276,767,Mejillones
299,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,60 a 64,325,208,533,Mejillones
300,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,65 a 69,183,132,315,Mejillones
301,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,70 a 74,97,97,194,Mejillones
302,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,75 a 79,64,76,140,Mejillones
303,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,80 a 84,24,32,56,Mejillones
304,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,85 a 89,14,18,32,Mejillones
305,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,90 a 94,7,10,17,Mejillones
306,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,95 a 99,1,2,3,Mejillones
307,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,MEJILLONES,2102,100 o más,0,1,1,Mejillones
308,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,Total Comunal,8662,1524,"10,186",Sierra Gorda
309,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,0 a 4,55,52,107,Sierra Gorda
310,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,5 a 9,68,56,124,Sierra Gorda
311,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,10 a 14,51,38,89,Sierra Gorda
312,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,15 a 19,62,48,110,Sierra Gorda
313,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,20 a 24,447,135,582,Sierra Gorda
314,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,25 a 29,1161,259,"1,420",Sierra Gorda
315,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,30 a 34,1407,228,"1,635",Sierra Gorda
316,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,35 a 39,1405,186,"1,591",Sierra Gorda
317,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,40 a 44,1394,172,"1,566",Sierra Gorda
318,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,45 a 49,1090,131,"1,221",Sierra Gorda
319,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,50 a 54,770,91,861,Sierra Gorda
320,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,55 a 59,448,55,503,Sierra Gorda
321,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,60 a 64,214,37,251,Sierra Gorda
322,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,65 a 69,58,17,75,Sierra Gorda
323,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,70 a 74,16,7,23,Sierra Gorda
324,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,75 a 79,9,5,14,Sierra Gorda
325,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,80 a 84,4,3,7,Sierra Gorda
326,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,85 a 89,2,3,5,Sierra Gorda
327,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,90 a 94,1,1,2,Sierra Gorda
328,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,95 a 99,0,0,0,Sierra Gorda
329,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,SIERRA GORDA,2103,100 o más,0,0,0,Sierra Gorda
330,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,Total Comunal,7481,5836,"13,317",Taltal
331,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,0 a 4,470,413,883,Taltal
332,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,5 a 9,509,465,974,Taltal
333,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,10 a 14,480,493,973,Taltal
334,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,15 a 19,411,386,797,Taltal
335,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,20 a 24,464,370,834,Taltal
336,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,25 a 29,674,462,"1,136",Taltal
337,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,30 a 34,620,427,"1,047",Taltal
338,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,35 a 39,617,455,"1,072",Taltal
339,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,40 a 44,618,394,"1,012",Taltal
340,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,45 a 49,589,375,964,Taltal
341,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,50 a 54,566,370,936,Taltal
342,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,55 a 59,470,352,822,Taltal
343,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,60 a 64,385,270,655,Taltal
344,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,65 a 69,226,188,414,Taltal
345,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,70 a 74,167,150,317,Taltal
346,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,75 a 79,107,93,200,Taltal
347,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,80 a 84,66,82,148,Taltal
348,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,85 a 89,28,63,91,Taltal
349,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,90 a 94,11,22,33,Taltal
350,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,95 a 99,2,5,7,Taltal
351,ANTOFAGASTA,Antofagasta,2,ANTOFAGASTA,Antofagasta,21,TALTAL,2104,100 o más,1,1,2,Taltal
352,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,Total Comunal,86049,79682,"165,731",Calama
353,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,0 a 4,6386,6045,"12,431",Calama
354,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,5 a 9,6354,6229,"12,583",Calama
355,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,10 a 14,6016,5893,"11,909",Calama
356,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,15 a 19,6346,5550,"11,896",Calama
357,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,20 a 24,6596,6008,"12,604",Calama
358,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,25 a 29,8034,7224,"15,258",Calama
359,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,30 a 34,7548,6856,"14,404",Calama
360,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,35 a 39,7371,6357,"13,728",Calama
361,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,40 a 44,6796,6024,"12,820",Calama
362,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,45 a 49,5891,5161,"11,052",Calama
363,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,50 a 54,5622,4984,"10,606",Calama
364,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,55 a 59,4613,4175,"8,788",Calama
365,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,60 a 64,3409,3136,"6,545",Calama
366,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,65 a 69,2124,2142,"4,266",Calama
367,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,70 a 74,1410,1596,"3,006",Calama
368,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,75 a 79,740,994,"1,734",Calama
369,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,80 a 84,453,679,"1,132",Calama
370,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,85 a 89,230,399,629,Calama
371,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,90 a 94,79,173,252,Calama
372,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,95 a 99,20,41,61,Calama
373,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,CALAMA,2201,100 o más,11,16,27,Calama
374,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,Total Comunal,207,114,321,Ollagüe
375,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,0 a 4,10,7,17,Ollagüe
376,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,5 a 9,8,12,20,Ollagüe
377,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,10 a 14,15,6,21,Ollagüe
378,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,15 a 19,8,4,12,Ollagüe
379,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,20 a 24,12,5,17,Ollagüe
380,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,25 a 29,26,13,39,Ollagüe
381,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,30 a 34,18,13,31,Ollagüe
382,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,35 a 39,28,11,39,Ollagüe
383,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,40 a 44,20,9,29,Ollagüe
384,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,45 a 49,21,6,27,Ollagüe
385,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,50 a 54,16,3,19,Ollagüe
386,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,55 a 59,10,5,15,Ollagüe
387,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,60 a 64,7,4,11,Ollagüe
388,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,65 a 69,2,4,6,Ollagüe
389,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,70 a 74,2,8,10,Ollagüe
390,ANTOFAGASTA,Antofagasta,2,EL LOA,El Loa,22,OLLAGÜE,2202,75 a 79,1,2,3,Ollagüe
